1826,Bukit Batok Street 25,1,5,Blk 289B         ,desc,0,1.34401,103.76056,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1827,Bukit Batok Street 32,1,5,Blk 323        ,desc,0,1.36175,103.74813,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1828,Bukit Batok Street 51,1,5,Blk 536 ,desc,0,1.3555,103.75082,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1829,Bukit Batok West Ave 2,1,5,Blk 305,desc,0,1.3579,103.74816,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1830,Bukit Batok West Ave 4,1,5,Blk 417,desc,0,1.3631,103.74617,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1831,Bukit Batok West Ave 5,1,5,Blk 347,desc,0,1.36252,103.75122,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1832,Bukit Batok West Ave 6,1,5,Blk 136,desc,0,1.35103,103.74474,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1833,Bukit Batok West Ave 8,1,5,Blk 177,desc,0,1.34646,103.74133,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1834,Bukit Gombak MRT Stn,1,5,Bukit Batok West Ave 5 (MRT stn entrance C near bus-stop),desc,0,1.35863,103.75156,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1835,Bukit Merah Central Post Office,1,5,Blk 165 Bukit Merah Central #01-3689,desc,0,1.28315,103.81663,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1836,Bukit Merah Lane 1,1,5,In front of Blk 127,desc,0,1.28538,103.80323,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1837,Bukit Panjang LRT Station  ,1,5,Petir Road (Near main entrance),desc,0,1.37831,103.76347,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1838,Bukit Panjang Plaza,1,5,Jelubu Rd,desc,0,1.37869,103.76965,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1839,Bukit Panjang Post Office,1,5,10 Choa Chu Kang Rd Track 10 ,desc,0,1.3726,103.74325,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1840,Bukit Purmei Avenue,1,5,Near Blk 112,desc,0,1.2745,103.82614,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1841,Bukit Timah,1,5,Chun Tin Rd (Opp house no 59D)                    ,desc,0,1.34193,103.77301,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1842,Bukit Timah Plaza,1,5,Upp Bt Timah Rd (in front of DBS bank),desc,0,1.39312,103.77417,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1843,Bukit Timah Post Office,1,5,Bt Timah CC  20 Toh Yi Drive #01-05,desc,0,1.34047,103.77171,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1844,Cairnhill Plaza,1,5,Cairnhill Rd / Newton,desc,0,1.30628,103.83698,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1845,CALTEX Petrol Stn (Aljunied),1,5,465 MacPherson Rd,desc,0,1.33184,103.87887,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1846,CALTEX Petrol Stn (Bedok),1,5,71 Frankel Ave,desc,0,1.31545,103.91906,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1847,CALTEX Petrol Stn (Bt Timah),1,5,297 Holland Rd    ,desc,0,1.31792,103.78552,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1848,CALTEX Petrol Stn (Geylang),1,5,128 Paya Lebar Rd,desc,0,1.32522,103.89068,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1849,CALTEX Petrol Stn (Marine Parade),1,5,265 Tg Katong Rd,desc,0,1.30726,103.89556,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1850,CALTEX Petrol Stn (Novena),1,5,130 Dunearn Rd          ,desc,0,1.31875,103.83343,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1851,CALTEX Service Stn (Bt Merah),1,5,3781 Jln Bukit Merah,desc,0,1.28463,103.81522,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1852,CALTEX Service Stn (Bt Timah),1,5,Binjai Park,desc,0,1.339,103.7878,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1853,CALTEX Service Stn (Clementi),1,5,126 Clementi Ave 2,desc,0,1.31466,103.76855,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1854,CALTEX Service Stn (Jurong),1,5,21 Jurong West St 93 ,desc,0,1.33783,103.69347,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1855,CALTEX Service Stn (Kallang),1,5,4870 Beach Rd,desc,0,1.30338,103.86562,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1856,CALTEX Service Stn (Novena),1,5,542 Balestier Rd       ,desc,0,1.32678,103.84514,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1857,CALTEX Service Stn (Serangoon),1,5,277 Lorong Chuan,desc,0,1.35812,103.86792,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1858,Canberra Link,1,5,Blk 503C  Sembawang,desc,0,1.45056,103.82279,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1859,Capital Square (Carpark),1,5,Telok Ayer Street  Outram,desc,0,1.28102,103.84773,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1860,Carpenter St,1,5,Singapore River,desc,0,1.28805,103.84791,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1861,Cashew Rd,1,5,Bt Panjang (opposite house no. 80) ,desc,0,1.37251,103.76892,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1862,Chai Chee Drive,1,5,Blk 55 (Bedok),desc,0,1.32658,103.91934,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1863,Chai Chee Industrial Park Entrance,1,5,Chai Chee Rd (Bedok),desc,0,1.32254,103.92232,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1864,Chai Chee Street,1,5,Blk 1 (Bedok),desc,0,1.32801,103.92248,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1865,Change Alley Post Office,1,5,Hitachi Tower  16 Collyer Quay #02-02,desc,0,1.28389,103.85251,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1866,Changi Airport T2 Post Office,1,5,Departure Hall #026-39 Airport Boulevard,desc,0,1.35608,103.98935,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1867,Changi North Way,1,5,Changi North St 1,desc,0,1.35112,103.96863,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1868,Changi Road,1,5,Near Blk 830,desc,0,1.3173,103.90224,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1869,Changi South Food Court,1,5,Changi South Ave 4,desc,0,1.33544,103.97023,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1870,Chesnut Drive,1,5,Near house No. 1  Chestnut Lane (Bukit Panjang),desc,0,1.367,103.76837,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1871,Chinatown Post Office,1,5,People's Park Centre  101 Upper Cross St  #B1-17A,desc,0,1.28568,103.84395,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1872,Chinese Garden MRT Station,1,5,Boon Lay Way (MRT stn entrance A near staircase),desc,0,1.34238,103.73258,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1873,Choa Chu Kang Ave 3,1,5,Blk 285,desc,0,1.38002,103.74212,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1874,Choa Chu Kang Central,1,5,Blk 228,desc,0,1.38095,103.7465,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1875,Choa Chu Kang Central Post Office,1,5,Blk 309 Choa Chu Kang Ave 4 #01-03 Choa Chu Kang Centre,desc,0,1.38497,103.7458,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1876,Choa Chu Kang Community Club,1,5,Teck Whye Ave,desc,0,1.38511,103.745,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1877,Choa Chu Kang Crescent,1,5,Blk 670,desc,0,1.40304,103.74776,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1878,Choa Chu Kang MRT Station,1,5,Choa Chu Kang Ave 4 (MRT stn entrance D near staircase),desc,0,1.3841,103.7436,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
